,,,-26.53601766E-3,2.2000000,,,,,-26.53601766E-3,2.1200001,,,,,-26.53601766E-3,80.000005662E-3,,,,,-26.53601766E-3,0.0,,,,,-26.53601766E-3,1.2400001,,,,,-26.53601766E-3,1.0800000,,,,,-26.53601766E-3,2.6800003,,,,,-26.53601766E-3,2.5200002,
,,,-26.49761550E-3,2.0400002,,,,,-26.49761550E-3,2.1200001,,,,,-26.49761550E-3,-80.000005662E-3,,,,,-26.49761550E-3,0.0,,,,,-26.49761550E-3,1.0000001,,,,,-26.49761550E-3,1.0800000,,,,,-26.49761550E-3,2.4400001,,,,,-26.49761550E-3,2.5200002,
,,,-26.45921335E-3,2.2000000,,,,,-26.45921335E-3,2.2000000,,,,,-26.45921335E-3,80.000005662E-3,,,,,-26.45921335E-3,0.0,,,,,-26.45921335E-3,1.2400001,,,,,-26.45921335E-3,1.0800000,,,,,-26.45921335E-3,2.6800003,,,,,-26.45921335E-3,2.5200002,
,,,-26.42080933E-3,2.0400002,,,,,-26.42080933E-3,2.2000000,,,,,-26.42080933E-3,-80.000005662E-3,,,,,-26.42080933E-3,0.0,,,,,-26.42080933E-3,1.0000001,,,,,-26.42080933E-3,1.1600001,,,,,-26.42080933E-3,2.4400001,,,,,-26.42080933E-3,2.6000001,
,,,-26.38240717E-3,2.2000000,,,,,-26.38240717E-3,2.1200001,,,,,-26.38240717E-3,80.000005662E-3,,,,,-26.38240717E-3,0.0,,,,,-26.38240717E-3,1.2400001,,,,,-26.38240717E-3,1.1600001,,,,,-26.38240717E-3,2.6800003,,,,,-26.38240717E-3,2.6000001,
,,,-26.34400502E-3,2.0400002,,,,,-26.34400502E-3,2.1200001,,,,,-26.34400502E-3,-80.000005662E-3,,,,,-26.34400502E-3,0.0,,,,,-26.34400502E-3,1.0000001,,,,,-26.34400502E-3,1.1600001,,,,,-26.34400502E-3,2.4400001,,,,,-26.34400502E-3,2.6000001,
,,,-26.30560286E-3,2.2000000,,,,,-26.30560286E-3,2.1200001,,,,,-26.30560286E-3,80.000005662E-3,,,,,-26.30560286E-3,0.0,,,,,-26.30560286E-3,1.2400001,,,,,-26.30560286E-3,1.0800000,,,,,-26.30560286E-3,2.6800003,,,,,-26.30560286E-3,2.5200002,
,,,-26.26720071E-3,2.0400002,,,,,-26.26720071E-3,2.2000000,,,,,-26.26720071E-3,-80.000005662E-3,,,,,-26.26720071E-3,0.0,,,,,-26.26720071E-3,1.0800000,,,,,-26.26720071E-3,1.0800000,,,,,-26.26720071E-3,2.4400001,,,,,-26.26720071E-3,2.5200002,
,,,-26.22879855E-3,2.2000000,,,,,-26.22879855E-3,2.1200001,,,,,-26.22879855E-3,80.000005662E-3,,,,,-26.22879855E-3,0.0,,,,,-26.22879855E-3,1.2400001,,,,,-26.22879855E-3,1.1600001,,,,,-26.22879855E-3,2.6800003,,,,,-26.22879855E-3,2.6000001,
,,,-26.19039454E-3,2.0400002,,,,,-26.19039454E-3,2.2000000,,,,,-26.19039454E-3,-80.000005662E-3,,,,,-26.19039454E-3,0.0,,,,,-26.19039454E-3,1.0000001,,,,,-26.19039454E-3,1.1600001,,,,,-26.19039454E-3,2.4400001,,,,,-26.19039454E-3,2.5200002,
,,,-26.15199238E-3,2.2000000,,,,,-26.15199238E-3,2.1200001,,,,,-26.15199238E-3,80.000005662E-3,,,,,-26.15199238E-3,-80.000005662E-3,,,,,-26.15199238E-3,1.2400001,,,,,-26.15199238E-3,1.1600001,,,,,-26.15199238E-3,2.6800003,,,,,-26.15199238E-3,2.5200002,
,,,-26.11359023E-3,2.0400002,,,,,-26.11359023E-3,2.1200001,,,,,-26.11359023E-3,-80.000005662E-3,,,,,-26.11359023E-3,0.0,,,,,-26.11359023E-3,1.0800000,,,,,-26.11359023E-3,1.1600001,,,,,-26.11359023E-3,2.4400001,,,,,-26.11359023E-3,2.5200002,
,,,-26.07518807E-3,2.2000000,,,,,-26.07518807E-3,2.2000000,,,,,-26.07518807E-3,80.000005662E-3,,,,,-26.07518807E-3,0.0,,,,,-26.07518807E-3,1.2400001,,,,,-26.07518807E-3,1.0800000,,,,,-26.07518807E-3,2.6800003,,,,,-26.07518807E-3,2.5200002,
,,,-26.03678592E-3,2.0400002,,,,,-26.03678592E-3,2.2000000,,,,,-26.03678592E-3,-80.000005662E-3,,,,,-26.03678592E-3,0.0,,,,,-26.03678592E-3,1.0800000,,,,,-26.03678592E-3,1.0800000,,,,,-26.03678592E-3,2.4400001,,,,,-26.03678592E-3,2.5200002,
,,,-25.99838190E-3,2.2800002,,,,,-25.99838190E-3,2.2000000,,,,,-25.99838190E-3,80.000005662E-3,,,,,-25.99838190E-3,0.0,,,,,-25.99838190E-3,1.2400001,,,,,-25.99838190E-3,1.1600001,,,,,-25.99838190E-3,2.6800003,,,,,-25.99838190E-3,2.5200002,
,,,-25.95997974E-3,2.0400002,,,,,-25.95997974E-3,2.2000000,,,,,-25.95997974E-3,-80.000005662E-3,,,,,-25.95997974E-3,0.0,,,,,-25.95997974E-3,1.0800000,,,,,-25.95997974E-3,1.1600001,,,,,-25.95997974E-3,2.4400001,,,,,-25.95997974E-3,2.5200002,
,,,-25.92157759E-3,2.2800002,,,,,-25.92157759E-3,2.2000000,,,,,-25.92157759E-3,80.000005662E-3,,,,,-25.92157759E-3,0.0,,,,,-25.92157759E-3,1.2400001,,,,,-25.92157759E-3,1.1600001,,,,,-25.92157759E-3,2.6800003,,,,,-25.92157759E-3,2.6000001,
,,,-25.88317543E-3,2.0400002,,,,,-25.88317543E-3,2.2000000,,,,,-25.88317543E-3,-80.000005662E-3,,,,,-25.88317543E-3,0.0,,,,,-25.88317543E-3,1.0800000,,,,,-25.88317543E-3,1.1600001,,,,,-25.88317543E-3,2.4400001,,,,,-25.88317543E-3,2.6000001,
,,,-25.84477328E-3,2.2800002,,,,,-25.84477328E-3,2.2000000,,,,,-25.84477328E-3,80.000005662E-3,,,,,-25.84477328E-3,0.0,,,,,-25.84477328E-3,1.2400001,,,,,-25.84477328E-3,1.1600001,,,,,-25.84477328E-3,2.6800003,,,,,-25.84477328E-3,2.5200002,
,,,-25.80637112E-3,2.0400002,,,,,-25.80637112E-3,2.2000000,,,,,-25.80637112E-3,-80.000005662E-3,,,,,-25.80637112E-3,0.0,,,,,-25.80637112E-3,1.0800000,,,,,-25.80637112E-3,1.1600001,,,,,-25.80637112E-3,2.4400001,,,,,-25.80637112E-3,2.5200002,
,,,-25.76796710E-3,2.2800002,,,,,-25.76796710E-3,2.2000000,,,,,-25.76796710E-3,80.000005662E-3,,,,,-25.76796710E-3,0.0,,,,,-25.76796710E-3,1.2400001,,,,,-25.76796710E-3,1.1600001,,,,,-25.76796710E-3,2.6800003,,,,,-25.76796710E-3,2.6000001,
,,,-25.72956495E-3,2.0400002,,,,,-25.72956495E-3,2.2000000,,,,,-25.72956495E-3,-80.000005662E-3,,,,,-25.72956495E-3,0.0,,,,,-25.72956495E-3,1.0800000,,,,,-25.72956495E-3,1.1600001,,,,,-25.72956495E-3,2.4400001,,,,,-25.72956495E-3,2.5200002,
,,,-25.69116279E-3,2.2800002,,,,,-25.69116279E-3,2.2000000,,,,,-25.69116279E-3,80.000005662E-3,,,,,-25.69116279E-3,-80.000005662E-3,,,,,-25.69116279E-3,1.2400001,,,,,-25.69116279E-3,1.1600001,,,,,-25.69116279E-3,2.6800003,,,,,-25.69116279E-3,2.6000001,
,,,-25.65276064E-3,2.0400002,,,,,-25.65276064E-3,2.2000000,,,,,-25.65276064E-3,-80.000005662E-3,,,,,-25.65276064E-3,0.0,,,,,-25.65276064E-3,1.0800000,,,,,-25.65276064E-3,1.1600001,,,,,-25.65276064E-3,2.4400001,,,,,-25.65276064E-3,2.5200002,
,,,-25.61435848E-3,2.2800002,,,,,-25.61435848E-3,2.2000000,,,,,-25.61435848E-3,80.000005662E-3,,,,,-25.61435848E-3,0.0,,,,,-25.61435848E-3,1.2400001,,,,,-25.61435848E-3,1.1600001,,,,,-25.61435848E-3,2.6800003,,,,,-25.61435848E-3,2.5200002,
,,,-25.57595447E-3,2.0400002,,,,,-25.57595447E-3,2.2000000,,,,,-25.57595447E-3,-80.000005662E-3,,,,,-25.57595447E-3,0.0,,,,,-25.57595447E-3,1.0800000,,,,,-25.57595447E-3,1.1600001,,,,,-25.57595447E-3,2.4400001,,,,,-25.57595447E-3,2.5200002,
,,,-25.53755231E-3,2.2800002,,,,,-25.53755231E-3,2.2000000,,,,,-25.53755231E-3,80.000005662E-3,,,,,-25.53755231E-3,0.0,,,,,-25.53755231E-3,1.2400001,,,,,-25.53755231E-3,1.1600001,,,,,-25.53755231E-3,2.6800003,,,,,-25.53755231E-3,2.6000001,
,,,-25.49915016E-3,2.0400002,,,,,-25.49915016E-3,2.2000000,,,,,-25.49915016E-3,-80.000005662E-3,,,,,-25.49915016E-3,0.0,,,,,-25.49915016E-3,1.0800000,,,,,-25.49915016E-3,1.1600001,,,,,-25.49915016E-3,2.4400001,,,,,-25.49915016E-3,2.6000001,
,,,-25.46074800E-3,2.2800002,,,,,-25.46074800E-3,2.2000000,,,,,-25.46074800E-3,80.000005662E-3,,,,,-25.46074800E-3,-80.000005662E-3,,,,,-25.46074800E-3,1.2400001,,,,,-25.46074800E-3,1.1600001,,,,,-25.46074800E-3,2.6800003,,,,,-25.46074800E-3,2.5200002,
,,,-25.42234585E-3,2.1200001,,,,,-25.42234585E-3,2.2000000,,,,,-25.42234585E-3,-80.000005662E-3,,,,,-25.42234585E-3,0.0,,,,,-25.42234585E-3,1.0800000,,,,,-25.42234585E-3,1.2400001,,,,,-25.42234585E-3,2.4400001,,,,,-25.42234585E-3,2.6000001,
,,,-25.38394183E-3,2.2800002,,,,,-25.38394183E-3,2.2000000,,,,,-25.38394183E-3,80.000005662E-3,,,,,-25.38394183E-3,0.0,,,,,-25.38394183E-3,1.2400001,,,,,-25.38394183E-3,1.1600001,,,,,-25.38394183E-3,2.6800003,,,,,-25.38394183E-3,2.5200002,
,,,-25.34553967E-3,2.0400002,,,,,-25.34553967E-3,2.2000000,,,,,-25.34553967E-3,-80.000005662E-3,,,,,-25.34553967E-3,0.0,,,,,-25.34553967E-3,1.0800000,,,,,-25.34553967E-3,1.1600001,,,,,-25.34553967E-3,2.4400001,,,,,-25.34553967E-3,2.5200002,
,,,-25.30713752E-3,2.2800002,,,,,-25.30713752E-3,2.2000000,,,,,-25.30713752E-3,80.000005662E-3,,,,,-25.30713752E-3,-80.000005662E-3,,,,,-25.30713752E-3,1.2400001,,,,,-25.30713752E-3,1.1600001,,,,,-25.30713752E-3,2.6800003,,,,,-25.30713752E-3,2.5200002,
,,,-25.26873536E-3,2.1200001,,,,,-25.26873536E-3,2.2000000,,,,,-25.26873536E-3,-80.000005662E-3,,,,,-25.26873536E-3,0.0,,,,,-25.26873536E-3,1.0800000,,,,,-25.26873536E-3,1.1600001,,,,,-25.26873536E-3,2.4400001,,,,,-25.26873536E-3,2.5200002,
,,,-25.23033321E-3,2.3600001,,,,,-25.23033321E-3,2.2000000,,,,,-25.23033321E-3,80.000005662E-3,,,,,-25.23033321E-3,0.0,,,,,-25.23033321E-3,1.3200001,,,,,-25.23033321E-3,1.2400001,,,,,-25.23033321E-3,2.6800003,,,,,-25.23033321E-3,2.6000001,
,,,-25.19193105E-3,2.1200001,,,,,-25.19193105E-3,2.2000000,,,,,-25.19193105E-3,-80.000005662E-3,,,,,-25.19193105E-3,0.0,,,,,-25.19193105E-3,1.0800000,,,,,-25.19193105E-3,1.1600001,,,,,-25.19193105E-3,2.4400001,,,,,-25.19193105E-3,2.5200002,
,,,-25.15352704E-3,2.2800002,,,,,-25.15352704E-3,2.2000000,,,,,-25.15352704E-3,80.000005662E-3,,,,,-25.15352704E-3,0.0,,,,,-25.15352704E-3,1.3200001,,,,,-25.15352704E-3,1.1600001,,,,,-25.15352704E-3,2.6800003,,,,,-25.15352704E-3,2.5200002,
,,,-25.11512488E-3,2.1200001,,,,,-25.11512488E-3,2.2000000,,,,,-25.11512488E-3,-80.000005662E-3,,,,,-25.11512488E-3,0.0,,,,,-25.11512488E-3,1.0800000,,,,,-25.11512488E-3,1.1600001,,,,,-25.11512488E-3,2.4400001,,,,,-25.11512488E-3,2.5200002,
,,,-25.07672273E-3,2.3600001,,,,,-25.07672273E-3,2.2800002,,,,,-25.07672273E-3,80.000005662E-3,,,,,-25.07672273E-3,0.0,,,,,-25.07672273E-3,1.2400001,,,,,-25.07672273E-3,1.1600001,,,,,-25.07672273E-3,2.6800003,,,,,-25.07672273E-3,2.5200002,
,,,-25.03832057E-3,2.1200001,,,,,-25.03832057E-3,2.2000000,,,,,-25.03832057E-3,-80.000005662E-3,,,,,-25.03832057E-3,0.0,,,,,-25.03832057E-3,1.0800000,,,,,-25.03832057E-3,1.2400001,,,,,-25.03832057E-3,2.4400001,,,,,-25.03832057E-3,2.5200002,
,,,-24.99991842E-3,2.3600001,,,,,-24.99991842E-3,2.2800002,,,,,-24.99991842E-3,80.000005662E-3,,,,,-24.99991842E-3,0.0,,,,,-24.99991842E-3,1.3200001,,,,,-24.99991842E-3,1.2400001,,,,,-24.99991842E-3,2.6800003,,,,,-24.99991842E-3,2.5200002,
,,,-24.96151440E-3,2.1200001,,,,,-24.96151440E-3,2.2800002,,,,,-24.96151440E-3,-80.000005662E-3,,,,,-24.96151440E-3,0.0,,,,,-24.96151440E-3,1.0800000,,,,,-24.96151440E-3,1.1600001,,,,,-24.96151440E-3,2.4400001,,,,,-24.96151440E-3,2.5200002,
,,,-24.92311224E-3,2.3600001,,,,,-24.92311224E-3,2.2000000,,,,,-24.92311224E-3,80.000005662E-3,,,,,-24.92311224E-3,0.0,,,,,-24.92311224E-3,1.3200001,,,,,-24.92311224E-3,1.1600001,,,,,-24.92311224E-3,2.6800003,,,,,-24.92311224E-3,2.6000001,
,,,-24.88471009E-3,2.1200001,,,,,-24.88471009E-3,2.2000000,,,,,-24.88471009E-3,-80.000005662E-3,,,,,-24.88471009E-3,0.0,,,,,-24.88471009E-3,1.0800000,,,,,-24.88471009E-3,1.1600001,,,,,-24.88471009E-3,2.4400001,,,,,-24.88471009E-3,2.5200002,
,,,-24.84630793E-3,2.3600001,,,,,-24.84630793E-3,2.2800002,,,,,-24.84630793E-3,80.000005662E-3,,,,,-24.84630793E-3,0.0,,,,,-24.84630793E-3,1.3200001,,,,,-24.84630793E-3,1.2400001,,,,,-24.84630793E-3,2.6800003,,,,,-24.84630793E-3,2.5200002,
,,,-24.80790578E-3,2.1200001,,,,,-24.80790578E-3,2.2000000,,,,,-24.80790578E-3,-80.000005662E-3,,,,,-24.80790578E-3,0.0,,,,,-24.80790578E-3,1.0800000,,,,,-24.80790578E-3,1.1600001,,,,,-24.80790578E-3,2.4400001,,,,,-24.80790578E-3,2.5200002,
,,,-24.76950362E-3,2.3600001,,,,,-24.76950362E-3,2.2800002,,,,,-24.76950362E-3,80.000005662E-3,,,,,-24.76950362E-3,0.0,,,,,-24.76950362E-3,1.3200001,,,,,-24.76950362E-3,1.1600001,,,,,-24.76950362E-3,2.6000001,,,,,-24.76950362E-3,2.5200002,
,,,-24.73109961E-3,2.1200001,,,,,-24.73109961E-3,2.2800002,,,,,-24.73109961E-3,-80.000005662E-3,,,,,-24.73109961E-3,0.0,,,,,-24.73109961E-3,1.0800000,,,,,-24.73109961E-3,1.1600001,,,,,-24.73109961E-3,2.4400001,,,,,-24.73109961E-3,2.5200002,
,,,-24.69269745E-3,2.3600001,,,,,-24.69269745E-3,2.2800002,,,,,-24.69269745E-3,80.000005662E-3,,,,,-24.69269745E-3,0.0,,,,,-24.69269745E-3,1.3200001,,,,,-24.69269745E-3,1.2400001,,,,,-24.69269745E-3,2.6800003,,,,,-24.69269745E-3,2.6000001,
,,,-24.65429530E-3,2.1200001,,,,,-24.65429530E-3,2.2800002,,,,,-24.65429530E-3,-80.000005662E-3,,,,,-24.65429530E-3,0.0,,,,,-24.65429530E-3,1.0800000,,,,,-24.65429530E-3,1.2400001,,,,,-24.65429530E-3,2.4400001,,,,,-24.65429530E-3,2.5200002,
,,,-24.61589314E-3,2.3600001,,,,,-24.61589314E-3,2.2800002,,,,,-24.61589314E-3,80.000005662E-3,,,,,-24.61589314E-3,0.0,,,,,-24.61589314E-3,1.3200001,,,,,-24.61589314E-3,1.2400001,,,,,-24.61589314E-3,2.6800003,,,,,-24.61589314E-3,2.6000001,
,,,-24.57749099E-3,2.1200001,,,,,-24.57749099E-3,2.2800002,,,,,-24.57749099E-3,-80.000005662E-3,,,,,-24.57749099E-3,0.0,,,,,-24.57749099E-3,1.0800000,,,,,-24.57749099E-3,1.2400001,,,,,-24.57749099E-3,2.4400001,,,,,-24.57749099E-3,2.6000001,
,,,-24.53908697E-3,2.3600001,,,,,-24.53908697E-3,2.2800002,,,,,-24.53908697E-3,80.000005662E-3,,,,,-24.53908697E-3,0.0,,,,,-24.53908697E-3,1.3200001,,,,,-24.53908697E-3,1.1600001,,,,,-24.53908697E-3,2.6800003,,,,,-24.53908697E-3,2.5200002,
,,,-24.50068481E-3,2.2000000,,,,,-24.50068481E-3,2.2800002,,,,,-24.50068481E-3,-80.000005662E-3,,,,,-24.50068481E-3,0.0,,,,,-24.50068481E-3,1.1600001,,,,,-24.50068481E-3,1.1600001,,,,,-24.50068481E-3,2.4400001,,,,,-24.50068481E-3,2.5200002,
,,,-24.46228266E-3,2.3600001,,,,,-24.46228266E-3,2.2800002,,,,,-24.46228266E-3,80.000005662E-3,,,,,-24.46228266E-3,-80.000005662E-3,,,,,-24.46228266E-3,1.3200001,,,,,-24.46228266E-3,1.1600001,,,,,-24.46228266E-3,2.6800003,,,,,-24.46228266E-3,2.5200002,
,,,-24.42388050E-3,2.2000000,,,,,-24.42388050E-3,2.2800002,,,,,-24.42388050E-3,-80.000005662E-3,,,,,-24.42388050E-3,0.0,,,,,-24.42388050E-3,1.0800000,,,,,-24.42388050E-3,1.2400001,,,,,-24.42388050E-3,2.4400001,,,,,-24.42388050E-3,2.6000001,
,,,-24.38547835E-3,2.3600001,,,,,-24.38547835E-3,2.2800002,,,,,-24.38547835E-3,80.000005662E-3,,,,,-24.38547835E-3,0.0,,,,,-24.38547835E-3,1.3200001,,,,,-24.38547835E-3,1.1600001,,,,,-24.38547835E-3,2.6800003,,,,,-24.38547835E-3,2.5200002,
,,,-24.34707433E-3,2.2000000,,,,,-24.34707433E-3,2.2800002,,,,,-24.34707433E-3,-80.000005662E-3,,,,,-24.34707433E-3,-80.000005662E-3,,,,,-24.34707433E-3,1.1600001,,,,,-24.34707433E-3,1.2400001,,,,,-24.34707433E-3,2.4400001,,,,,-24.34707433E-3,2.5200002,
,,,-24.30867217E-3,2.3600001,,,,,-24.30867217E-3,2.2800002,,,,,-24.30867217E-3,80.000005662E-3,,,,,-24.30867217E-3,0.0,,,,,-24.30867217E-3,1.3200001,,,,,-24.30867217E-3,1.2400001,,,,,-24.30867217E-3,2.6000001,,,,,-24.30867217E-3,2.5200002,
,,,-24.27027002E-3,2.2000000,,,,,-24.27027002E-3,2.3600001,,,,,-24.27027002E-3,-80.000005662E-3,,,,,-24.27027002E-3,0.0,,,,,-24.27027002E-3,1.1600001,,,,,-24.27027002E-3,1.2400001,,,,,-24.27027002E-3,2.4400001,,,,,-24.27027002E-3,2.6000001,
,,,-24.23186786E-3,2.3600001,,,,,-24.23186786E-3,2.2800002,,,,,-24.23186786E-3,80.000005662E-3,,,,,-24.23186786E-3,0.0,,,,,-24.23186786E-3,1.3200001,,,,,-24.23186786E-3,1.2400001,,,,,-24.23186786E-3,2.6800003,,,,,-24.23186786E-3,2.5200002,
,,,-24.19346571E-3,2.2000000,,,,,-24.19346571E-3,2.2800002,,,,,-24.19346571E-3,-80.000005662E-3,,,,,-24.19346571E-3,0.0,,,,,-24.19346571E-3,1.1600001,,,,,-24.19346571E-3,1.2400001,,,,,-24.19346571E-3,2.4400001,,,,,-24.19346571E-3,2.5200002,
,,,-24.15506355E-3,2.3600001,,,,,-24.15506355E-3,2.2800002,,,,,-24.15506355E-3,80.000005662E-3,,,,,-24.15506355E-3,0.0,,,,,-24.15506355E-3,1.3200001,,,,,-24.15506355E-3,1.2400001,,,,,-24.15506355E-3,2.6800003,,,,,-24.15506355E-3,2.5200002,
,,,-24.11665954E-3,2.2000000,,,,,-24.11665954E-3,2.2800002,,,,,-24.11665954E-3,-80.000005662E-3,,,,,-24.11665954E-3,0.0,,,,,-24.11665954E-3,1.1600001,,,,,-24.11665954E-3,1.2400001,,,,,-24.11665954E-3,2.4400001,,,,,-24.11665954E-3,2.5200002,
,,,-24.07825738E-3,2.3600001,,,,,-24.07825738E-3,2.2800002,,,,,-24.07825738E-3,80.000005662E-3,,,,,-24.07825738E-3,0.0,,,,,-24.07825738E-3,1.3200001,,,,,-24.07825738E-3,1.1600001,,,,,-24.07825738E-3,2.6800003,,,,,-24.07825738E-3,2.5200002,
,,,-24.03985523E-3,2.2000000,,,,,-24.03985523E-3,2.3600001,,,,,-24.03985523E-3,-80.000005662E-3,,,,,-24.03985523E-3,0.0,,,,,-24.03985523E-3,1.1600001,,,,,-24.03985523E-3,1.2400001,,,,,-24.03985523E-3,2.4400001,,,,,-24.03985523E-3,2.6000001,
,,,-24.00145307E-3,2.4400001,,,,,-24.00145307E-3,2.2800002,,,,,-24.00145307E-3,80.000005662E-3,,,,,-24.00145307E-3,0.0,,,,,-24.00145307E-3,1.3200001,,,,,-24.00145307E-3,1.2400001,,,,,-24.00145307E-3,2.6800003,,,,,-24.00145307E-3,2.6000001,
,,,-23.96305092E-3,2.2000000,,,,,-23.96305092E-3,2.2800002,,,,,-23.96305092E-3,-80.000005662E-3,,,,,-23.96305092E-3,-80.000005662E-3,,,,,-23.96305092E-3,1.1600001,,,,,-23.96305092E-3,1.2400001,,,,,-23.96305092E-3,2.4400001,,,,,-23.96305092E-3,2.6000001,
,,,-23.92464690E-3,2.4400001,,,,,-23.92464690E-3,2.2800002,,,,,-23.92464690E-3,80.000005662E-3,,,,,-23.92464690E-3,0.0,,,,,-23.92464690E-3,1.3200001,,,,,-23.92464690E-3,1.2400001,,,,,-23.92464690E-3,2.6800003,,,,,-23.92464690E-3,2.5200002,
,,,-23.88624474E-3,2.2000000,,,,,-23.88624474E-3,2.3600001,,,,,-23.88624474E-3,-80.000005662E-3,,,,,-23.88624474E-3,0.0,,,,,-23.88624474E-3,1.1600001,,,,,-23.88624474E-3,1.2400001,,,,,-23.88624474E-3,2.4400001,,,,,-23.88624474E-3,2.5200002,
,,,-23.84784259E-3,2.4400001,,,,,-23.84784259E-3,2.2800002,,,,,-23.84784259E-3,80.000005662E-3,,,,,-23.84784259E-3,0.0,,,,,-23.84784259E-3,1.3200001,,,,,-23.84784259E-3,1.1600001,,,,,-23.84784259E-3,2.6800003,,,,,-23.84784259E-3,2.5200002,
,,,-23.80944043E-3,2.2000000,,,,,-23.80944043E-3,2.3600001,,,,,-23.80944043E-3,-80.000005662E-3,,,,,-23.80944043E-3,0.0,,,,,-23.80944043E-3,1.1600001,,,,,-23.80944043E-3,1.2400001,,,,,-23.80944043E-3,2.4400001,,,,,-23.80944043E-3,2.5200002,
,,,-23.77103828E-3,2.4400001,,,,,-23.77103828E-3,2.3600001,,,,,-23.77103828E-3,80.000005662E-3,,,,,-23.77103828E-3,0.0,,,,,-23.77103828E-3,1.3200001,,,,,-23.77103828E-3,1.2400001,,,,,-23.77103828E-3,2.6800003,,,,,-23.77103828E-3,2.5200002,
,,,-23.73263612E-3,2.2000000,,,,,-23.73263612E-3,2.3600001,,,,,-23.73263612E-3,-80.000005662E-3,,,,,-23.73263612E-3,0.0,,,,,-23.73263612E-3,1.1600001,,,,,-23.73263612E-3,1.2400001,,,,,-23.73263612E-3,2.4400001,,,,,-23.73263612E-3,2.6000001,
,,,-23.69423211E-3,2.4400001,,,,,-23.69423211E-3,2.3600001,,,,,-23.69423211E-3,80.000005662E-3,,,,,-23.69423211E-3,0.0,,,,,-23.69423211E-3,1.3200001,,,,,-23.69423211E-3,1.2400001,,,,,-23.69423211E-3,2.6800003,,,,,-23.69423211E-3,2.6000001,
,,,-23.65582995E-3,2.2000000,,,,,-23.65582995E-3,2.3600001,,,,,-23.65582995E-3,-80.000005662E-3,,,,,-23.65582995E-3,0.0,,,,,-23.65582995E-3,1.1600001,,,,,-23.65582995E-3,1.2400001,,,,,-23.65582995E-3,2.4400001,,,,,-23.65582995E-3,2.5200002,
,,,-23.61742780E-3,2.4400001,,,,,-23.61742780E-3,2.3600001,,,,,-23.61742780E-3,80.000005662E-3,,,,,-23.61742780E-3,0.0,,,,,-23.61742780E-3,1.3200001,,,,,-23.61742780E-3,1.3200001,,,,,-23.61742780E-3,2.6800003,,,,,-23.61742780E-3,2.5200002,
,,,-23.57902564E-3,2.2000000,,,,,-23.57902564E-3,2.3600001,,,,,-23.57902564E-3,-160.00001132E-3,,,,,-23.57902564E-3,0.0,,,,,-23.57902564E-3,1.1600001,,,,,-23.57902564E-3,1.2400001,,,,,-23.57902564E-3,2.4400001,,,,,-23.57902564E-3,2.5200002,
,,,-23.54062349E-3,2.4400001,,,,,-23.54062349E-3,2.3600001,,,,,-23.54062349E-3,80.000005662E-3,,,,,-23.54062349E-3,0.0,,,,,-23.54062349E-3,1.3200001,,,,,-23.54062349E-3,1.2400001,,,,,-23.54062349E-3,2.6800003,,,,,-23.54062349E-3,2.5200002,
,,,-23.50221947E-3,2.2000000,,,,,-23.50221947E-3,2.3600001,,,,,-23.50221947E-3,-80.000005662E-3,,,,,-23.50221947E-3,-80.000005662E-3,,,,,-23.50221947E-3,1.1600001,,,,,-23.50221947E-3,1.2400001,,,,,-23.50221947E-3,2.4400001,,,,,-23.50221947E-3,2.5200002,
,,,-23.46381731E-3,2.4400001,,,,,-23.46381731E-3,2.4400001,,,,,-23.46381731E-3,80.000005662E-3,,,,,-23.46381731E-3,0.0,,,,,-23.46381731E-3,1.3200001,,,,,-23.46381731E-3,1.2400001,,,,,-23.46381731E-3,2.6000001,,,,,-23.46381731E-3,2.5200002,
,,,-23.42541516E-3,2.2800002,,,,,-23.42541516E-3,2.3600001,,,,,-23.42541516E-3,-80.000005662E-3,,,,,-23.42541516E-3,0.0,,,,,-23.42541516E-3,1.1600001,,,,,-23.42541516E-3,1.2400001,,,,,-23.42541516E-3,2.4400001,,,,,-23.42541516E-3,2.5200002,
,,,-23.38701300E-3,2.4400001,,,,,-23.38701300E-3,2.3600001,,,,,-23.38701300E-3,80.000005662E-3,,,,,-23.38701300E-3,-80.000005662E-3,,,,,-23.38701300E-3,1.4000001,,,,,-23.38701300E-3,1.2400001,,,,,-23.38701300E-3,2.6800003,,,,,-23.38701300E-3,2.5200002,
,,,-23.34861085E-3,2.2800002,,,,,-23.34861085E-3,2.3600001,,,,,-23.34861085E-3,-80.000005662E-3,,,,,-23.34861085E-3,0.0,,,,,-23.34861085E-3,1.1600001,,,,,-23.34861085E-3,1.2400001,,,,,-23.34861085E-3,2.4400001,,,,,-23.34861085E-3,2.5200002,
,,,-23.31020683E-3,2.4400001,,,,,-23.31020683E-3,2.3600001,,,,,-23.31020683E-3,80.000005662E-3,,,,,-23.31020683E-3,0.0,,,,,-23.31020683E-3,1.4000001,,,,,-23.31020683E-3,1.2400001,,,,,-23.31020683E-3,2.6800003,,,,,-23.31020683E-3,2.6000001,
,,,-23.27180468E-3,2.2800002,,,,,-23.27180468E-3,2.4400001,,,,,-23.27180468E-3,-80.000005662E-3,,,,,-23.27180468E-3,0.0,,,,,-23.27180468E-3,1.1600001,,,,,-23.27180468E-3,1.2400001,,,,,-23.27180468E-3,2.4400001,,,,,-23.27180468E-3,2.5200002,
